"ID","TARGET","glm"
109861,0,1
61873,0,2.22044604925031e-16
49214,0,2.22044604925031e-16
80890,0,1
79958,0,2.22044604925031e-16
12736,0,2.22044604925031e-16
82659,0,2.22044604925031e-16
126114,0,2.22044604925031e-16
46382,1,2.22044604925031e-16
108286,0,2.22044604925031e-16
136712,0,2.22044604925031e-16
150684,0,2.22044604925031e-16
100592,0,2.22044604925031e-16
104029,0,2.22044604925031e-16
48529,0,2.22044604925031e-16
88754,0,2.22044604925031e-16
9055,0,2.22044604925031e-16
78385,0,2.22044604925031e-16
141506,0,2.22044604925031e-16
120763,0,2.22044604925031e-16
151647,0,2.22044604925031e-16
110586,0,2.22044604925031e-16
84108,0,2.22044604925031e-16
118258,0,2.22044604925031e-16
7273,0,2.22044604925031e-16
112462,0,2.22044604925031e-16
93513,0,2.22044604925031e-16
54017,1,2.22044604925031e-16
103483,0,1
134750,0,2.22044604925031e-16
103653,0,2.22044604925031e-16
141061,0,2.22044604925031e-16
11426,0,2.22044604925031e-16
143957,0,2.22044604925031e-16
123011,0,2.22044604925031e-16
143285,0,2.22044604925031e-16
85334,0,2.22044604925031e-16
71294,0,2.22044604925031e-16
80844,0,2.22044604925031e-16
78852,0,2.22044604925031e-16
93862,0,2.22044604925031e-16
148511,0,2.22044604925031e-16
6571,0,2.22044604925031e-16
19633,0,2.22044604925031e-16
135935,0,2.22044604925031e-16
73564,0,2.22044604925031e-16
151416,0,2.22044604925031e-16
102697,0,2.22044604925031e-16
18351,0,2.22044604925031e-16
36510,0,2.22044604925031e-16
68860,0,1
135317,0,2.22044604925031e-16
31856,1,2.22044604925031e-16
137256,0,1
105991,0,2.22044604925031e-16
92255,1,2.22044604925031e-16
137496,0,2.22044604925031e-16
42725,0,2.22044604925031e-16
26760,0,2.22044604925031e-16
68612,0,2.22044604925031e-16
33599,0,2.22044604925031e-16
93780,0,2.22044604925031e-16
143176,0,2.22044604925031e-16
58424,0,2.22044604925031e-16
1474,0,2.22044604925031e-16
80493,0,2.22044604925031e-16
58066,0,1
10298,0,2.22044604925031e-16
33283,0,2.22044604925031e-16
93659,0,2.22044604925031e-16
61859,0,2.22044604925031e-16
95123,0,2.22044604925031e-16
100731,0,2.22044604925031e-16
64009,0,1
142,0,2.22044604925031e-16
16817,0,2.22044604925031e-16
4347,0,2.22044604925031e-16
3712,0,2.22044604925031e-16
38815,0,2.22044604925031e-16
7305,0,2.22044604925031e-16
18564,0,2.22044604925031e-16
61483,0,2.22044604925031e-16
107581,0,2.22044604925031e-16
38008,0,2.22044604925031e-16
110491,0,2.22044604925031e-16
49786,0,2.22044604925031e-16
42910,0,2.22044604925031e-16
112863,0,2.22044604925031e-16
106225,0,2.22044604925031e-16
111532,0,2.22044604925031e-16
41684,0,1
94944,0,2.22044604925031e-16
140394,0,2.22044604925031e-16
15813,0,1
121554,0,2.22044604925031e-16
146860,0,2.22044604925031e-16
52494,0,2.22044604925031e-16
118252,0,2.22044604925031e-16
112688,0,2.22044604925031e-16
106470,0,2.22044604925031e-16
139123,0,2.22044604925031e-16
2176,0,2.22044604925031e-16
92828,0,1
25082,0,2.22044604925031e-16
71941,0,2.22044604925031e-16
17441,0,2.22044604925031e-16
15332,0,2.22044604925031e-16
135256,0,2.22044604925031e-16
124377,1,2.22044604925031e-16
52632,0,2.22044604925031e-16
19023,0,2.22044604925031e-16
26,0,2.22044604925031e-16
144817,1,2.22044604925031e-16
38379,0,2.22044604925031e-16
136566,0,2.22044604925031e-16
122909,0,2.22044604925031e-16
86652,0,2.22044604925031e-16
129619,0,2.22044604925031e-16
70265,0,2.22044604925031e-16
49135,0,2.22044604925031e-16
120225,0,2.22044604925031e-16
110089,1,1
101998,0,2.22044604925031e-16
91672,0,2.22044604925031e-16
39589,0,2.22044604925031e-16
117909,0,1
141226,0,2.22044604925031e-16
30138,0,2.22044604925031e-16
72347,0,2.22044604925031e-16
114047,0,2.22044604925031e-16
118003,0,2.22044604925031e-16
4658,1,2.22044604925031e-16
64412,0,2.22044604925031e-16
35990,0,2.22044604925031e-16
43491,0,2.22044604925031e-16
53687,0,2.22044604925031e-16
133626,0,2.22044604925031e-16
79561,0,2.22044604925031e-16
128730,0,2.22044604925031e-16
21815,0,2.22044604925031e-16
129240,0,2.22044604925031e-16
57472,0,2.22044604925031e-16
113679,0,2.22044604925031e-16
75552,0,2.22044604925031e-16
77383,0,2.22044604925031e-16
105490,0,2.22044604925031e-16
47847,0,2.22044604925031e-16
108043,0,2.22044604925031e-16
104273,0,2.22044604925031e-16
74681,0,2.22044604925031e-16
54048,0,2.22044604925031e-16
66195,0,2.22044604925031e-16
53823,0,2.22044604925031e-16
107241,0,2.22044604925031e-16
48799,0,2.22044604925031e-16
25604,0,2.22044604925031e-16
64814,0,2.22044604925031e-16
50816,0,2.22044604925031e-16
101556,0,2.22044604925031e-16
10812,0,2.22044604925031e-16
13876,0,2.22044604925031e-16
2380,0,2.22044604925031e-16
70849,0,2.22044604925031e-16
23123,0,2.22044604925031e-16
3477,0,2.22044604925031e-16
16856,0,2.22044604925031e-16
129007,0,2.22044604925031e-16
45402,0,2.22044604925031e-16
75124,0,2.22044604925031e-16
35426,0,2.22044604925031e-16
112263,0,2.22044604925031e-16
24569,1,2.22044604925031e-16
97579,0,2.22044604925031e-16
111434,0,1
46156,0,2.22044604925031e-16
136438,0,2.22044604925031e-16
53009,0,2.22044604925031e-16
72643,0,2.22044604925031e-16
88166,0,2.22044604925031e-16
11353,0,2.22044604925031e-16
100713,0,2.22044604925031e-16
99612,0,2.22044604925031e-16
106860,0,2.22044604925031e-16
49512,0,2.22044604925031e-16
88619,0,2.22044604925031e-16
25977,0,2.22044604925031e-16
94133,0,2.22044604925031e-16
73884,0,2.22044604925031e-16
141928,0,2.22044604925031e-16
99822,0,2.22044604925031e-16
115985,0,2.22044604925031e-16
97271,0,2.22044604925031e-16
25052,0,2.22044604925031e-16
62247,0,2.22044604925031e-16
146160,0,2.22044604925031e-16
81367,0,2.22044604925031e-16
118583,0,2.22044604925031e-16
106441,0,2.22044604925031e-16
108951,0,2.22044604925031e-16
54594,0,2.22044604925031e-16
148165,0,2.22044604925031e-16
110960,0,2.22044604925031e-16
26578,0,2.22044604925031e-16
124441,0,2.22044604925031e-16
67760,0,2.22044604925031e-16
146186,0,2.22044604925031e-16
33930,0,2.22044604925031e-16
122046,0,2.22044604925031e-16
77810,0,2.22044604925031e-16
13120,0,2.22044604925031e-16
126989,0,2.22044604925031e-16
17991,0,2.22044604925031e-16
37332,0,2.22044604925031e-16
22324,0,2.22044604925031e-16
29761,0,2.22044604925031e-16
119023,0,2.22044604925031e-16
82610,1,2.22044604925031e-16
109173,0,2.22044604925031e-16
83729,0,2.22044604925031e-16
37291,0,2.22044604925031e-16
10212,0,2.22044604925031e-16
82835,0,2.22044604925031e-16
136734,0,2.22044604925031e-16
132273,0,2.22044604925031e-16
44551,0,2.22044604925031e-16
129300,0,1
107781,0,2.22044604925031e-16
122094,0,2.22044604925031e-16
79767,0,2.22044604925031e-16
33050,0,2.22044604925031e-16
61425,0,2.22044604925031e-16
146710,0,1
39215,0,1
111802,0,1
89333,0,2.22044604925031e-16
30060,0,2.22044604925031e-16
48965,0,2.22044604925031e-16
90742,0,2.22044604925031e-16
103828,0,2.22044604925031e-16
39315,0,2.22044604925031e-16
85950,0,2.22044604925031e-16
9651,0,2.22044604925031e-16
32376,0,2.22044604925031e-16
84548,0,2.22044604925031e-16
41214,0,2.22044604925031e-16
101266,0,2.22044604925031e-16
71886,0,2.22044604925031e-16
64667,0,2.22044604925031e-16
103971,0,1
149732,0,2.22044604925031e-16
19213,1,2.22044604925031e-16
5405,0,2.22044604925031e-16
75666,0,2.22044604925031e-16
125239,0,2.22044604925031e-16
63909,0,2.22044604925031e-16
27670,0,2.22044604925031e-16
28532,0,1
34204,0,2.22044604925031e-16
6798,1,1
136262,0,1
52622,0,2.22044604925031e-16
18823,0,2.22044604925031e-16
70189,0,2.22044604925031e-16
107310,0,2.22044604925031e-16
25186,0,2.22044604925031e-16
19847,0,2.22044604925031e-16
141104,0,2.22044604925031e-16
43308,0,2.22044604925031e-16
48309,0,2.22044604925031e-16
134642,0,2.22044604925031e-16
125543,0,2.22044604925031e-16
23397,0,2.22044604925031e-16
6811,0,2.22044604925031e-16
131863,0,2.22044604925031e-16
56539,1,2.22044604925031e-16
48055,0,2.22044604925031e-16
101066,0,2.22044604925031e-16
137375,0,2.22044604925031e-16
151511,0,2.22044604925031e-16
60873,0,2.22044604925031e-16
13195,0,2.22044604925031e-16
9739,0,2.22044604925031e-16
116516,0,2.22044604925031e-16
36173,0,2.22044604925031e-16
18292,0,2.22044604925031e-16
124465,0,2.22044604925031e-16
66994,0,2.22044604925031e-16
91197,0,1
63154,0,2.22044604925031e-16
124301,0,2.22044604925031e-16
119315,0,2.22044604925031e-16
91701,0,2.22044604925031e-16
61429,0,2.22044604925031e-16
131159,0,2.22044604925031e-16
67089,0,2.22044604925031e-16
48797,0,2.22044604925031e-16
98661,1,2.22044604925031e-16
126023,0,2.22044604925031e-16
77351,0,2.22044604925031e-16
88392,0,1
35142,0,2.22044604925031e-16
135616,0,2.22044604925031e-16
21579,0,2.22044604925031e-16
110505,0,1
12075,0,2.22044604925031e-16
105797,0,2.22044604925031e-16
92254,0,2.22044604925031e-16
6593,0,2.22044604925031e-16
89436,0,2.22044604925031e-16
61915,0,2.22044604925031e-16
102891,0,2.22044604925031e-16
18732,0,2.22044604925031e-16
31412,1,2.22044604925031e-16
116761,0,2.22044604925031e-16
147174,0,2.22044604925031e-16
29193,0,2.22044604925031e-16
79368,0,2.22044604925031e-16
147876,0,2.22044604925031e-16
148110,0,2.22044604925031e-16
132071,0,2.22044604925031e-16
25118,0,2.22044604925031e-16
121542,0,2.22044604925031e-16
56534,0,2.22044604925031e-16
136259,0,2.22044604925031e-16
128858,0,2.22044604925031e-16
42326,0,2.22044604925031e-16
25106,0,2.22044604925031e-16
124974,0,2.22044604925031e-16
87226,0,1
19373,0,2.22044604925031e-16
152,0,2.22044604925031e-16
6960,0,2.22044604925031e-16
128596,0,2.22044604925031e-16
78167,0,2.22044604925031e-16
36021,1,2.22044604925031e-16
134586,0,2.22044604925031e-16
17460,0,2.22044604925031e-16
113650,0,2.22044604925031e-16
64112,0,2.22044604925031e-16
55929,0,2.22044604925031e-16
88805,0,2.22044604925031e-16
3689,0,2.22044604925031e-16
93916,0,1
150723,0,2.22044604925031e-16
68946,0,2.22044604925031e-16
5089,0,2.22044604925031e-16
75245,0,2.22044604925031e-16
85297,0,2.22044604925031e-16
133724,0,2.22044604925031e-16
96083,0,2.22044604925031e-16
19183,0,2.22044604925031e-16
39847,0,2.22044604925031e-16
139304,0,2.22044604925031e-16
6261,0,2.22044604925031e-16
111445,0,1
47533,0,2.22044604925031e-16
13662,0,2.22044604925031e-16
104640,0,2.22044604925031e-16
71548,0,2.22044604925031e-16
119119,0,2.22044604925031e-16
6688,0,2.22044604925031e-16
102199,0,1
81699,0,1
21019,0,2.22044604925031e-16
94663,0,2.22044604925031e-16
43520,0,2.22044604925031e-16
21776,0,2.22044604925031e-16
30477,0,2.22044604925031e-16
127548,0,2.22044604925031e-16
97419,0,2.22044604925031e-16
13933,0,2.22044604925031e-16
127385,0,2.22044604925031e-16
144674,0,2.22044604925031e-16
129044,0,2.22044604925031e-16
8333,0,2.22044604925031e-16
23835,0,2.22044604925031e-16
15047,0,1
66590,0,2.22044604925031e-16
62322,0,2.22044604925031e-16
86920,0,2.22044604925031e-16
125303,0,2.22044604925031e-16
43404,0,2.22044604925031e-16
127060,0,2.22044604925031e-16
144436,0,1
16579,0,2.22044604925031e-16
132064,0,1
100207,1,2.22044604925031e-16
58148,0,2.22044604925031e-16
131573,0,2.22044604925031e-16
113586,0,2.22044604925031e-16
133345,0,1
127661,0,2.22044604925031e-16
85575,0,2.22044604925031e-16
29022,0,2.22044604925031e-16
76555,0,2.22044604925031e-16
75893,0,2.22044604925031e-16
50415,0,2.22044604925031e-16
127233,0,2.22044604925031e-16
66733,0,1
130652,0,2.22044604925031e-16
7295,0,2.22044604925031e-16
88025,0,2.22044604925031e-16
33898,0,2.22044604925031e-16
13946,0,2.22044604925031e-16
31631,0,2.22044604925031e-16
141329,0,2.22044604925031e-16
57364,0,2.22044604925031e-16
79225,0,2.22044604925031e-16
54193,0,2.22044604925031e-16
86003,0,2.22044604925031e-16
27456,0,2.22044604925031e-16
121422,0,2.22044604925031e-16
140435,0,1
115323,0,2.22044604925031e-16
9024,0,2.22044604925031e-16
128441,0,2.22044604925031e-16
25968,0,2.22044604925031e-16
92109,0,2.22044604925031e-16
130686,0,2.22044604925031e-16
90878,0,2.22044604925031e-16
56528,0,2.22044604925031e-16
58643,0,2.22044604925031e-16
81630,0,2.22044604925031e-16
12540,0,2.22044604925031e-16
81521,0,2.22044604925031e-16
141510,0,2.22044604925031e-16
85457,0,2.22044604925031e-16
22606,0,2.22044604925031e-16
33141,0,2.22044604925031e-16
19201,0,2.22044604925031e-16
98330,0,2.22044604925031e-16
54704,0,2.22044604925031e-16
18399,0,2.22044604925031e-16
147418,0,2.22044604925031e-16
19558,0,2.22044604925031e-16
130867,0,2.22044604925031e-16
34968,0,2.22044604925031e-16
48968,1,2.22044604925031e-16
132031,0,2.22044604925031e-16
142681,0,2.22044604925031e-16
118571,0,2.22044604925031e-16
60926,0,2.22044604925031e-16
122494,0,2.22044604925031e-16
133514,0,2.22044604925031e-16
20797,0,2.22044604925031e-16
121309,0,2.22044604925031e-16
543,0,2.22044604925031e-16
81616,0,2.22044604925031e-16
7974,0,2.22044604925031e-16
38751,0,2.22044604925031e-16
50752,0,2.22044604925031e-16
83271,0,2.22044604925031e-16
85271,0,2.22044604925031e-16
95666,0,2.22044604925031e-16
121955,0,2.22044604925031e-16
9529,0,2.22044604925031e-16
45444,0,2.22044604925031e-16
44314,0,2.22044604925031e-16
72906,0,1
33658,0,2.22044604925031e-16
64269,0,2.22044604925031e-16
54127,0,2.22044604925031e-16
4611,0,2.22044604925031e-16
141697,0,2.22044604925031e-16
146798,0,2.22044604925031e-16
118214,0,2.22044604925031e-16
22509,0,2.22044604925031e-16
127666,0,2.22044604925031e-16
21477,0,2.22044604925031e-16
25741,0,2.22044604925031e-16
125917,0,2.22044604925031e-16
97116,0,1
139300,0,2.22044604925031e-16
70677,0,2.22044604925031e-16
53807,0,2.22044604925031e-16
134947,0,2.22044604925031e-16
104941,0,2.22044604925031e-16
4322,0,2.22044604925031e-16
32099,1,2.22044604925031e-16
46171,0,2.22044604925031e-16
134235,0,2.22044604925031e-16
17901,0,2.22044604925031e-16
42605,0,2.22044604925031e-16
85767,0,2.22044604925031e-16
4701,0,2.22044604925031e-16
54610,0,2.22044604925031e-16
16167,0,2.22044604925031e-16
62502,0,2.22044604925031e-16
4156,0,2.22044604925031e-16
79551,0,2.22044604925031e-16
86739,0,2.22044604925031e-16
52384,0,2.22044604925031e-16
64951,0,2.22044604925031e-16
70896,0,2.22044604925031e-16
140425,0,2.22044604925031e-16
84678,0,2.22044604925031e-16
23145,0,2.22044604925031e-16
37267,0,2.22044604925031e-16
127733,0,2.22044604925031e-16
69664,0,2.22044604925031e-16
140109,1,2.22044604925031e-16
41331,0,2.22044604925031e-16
59832,0,2.22044604925031e-16
63834,0,2.22044604925031e-16
116202,0,2.22044604925031e-16
119199,1,2.22044604925031e-16
93640,0,2.22044604925031e-16
71283,0,2.22044604925031e-16
78908,0,2.22044604925031e-16
130731,0,2.22044604925031e-16
36847,0,2.22044604925031e-16
75492,0,2.22044604925031e-16
30354,0,2.22044604925031e-16
130223,0,2.22044604925031e-16
63026,0,2.22044604925031e-16
15697,0,2.22044604925031e-16
93649,0,2.22044604925031e-16
97937,0,2.22044604925031e-16
8225,0,2.22044604925031e-16
9021,0,2.22044604925031e-16
7322,0,2.22044604925031e-16
135983,0,1
133561,0,2.22044604925031e-16
75611,0,2.22044604925031e-16
38901,0,2.22044604925031e-16
123334,0,2.22044604925031e-16
26377,0,2.22044604925031e-16
64931,0,2.22044604925031e-16
112126,0,2.22044604925031e-16
71503,0,2.22044604925031e-16
62441,0,2.22044604925031e-16
26534,0,2.22044604925031e-16
113171,0,2.22044604925031e-16
115693,0,2.22044604925031e-16
132842,0,2.22044604925031e-16
129372,0,2.22044604925031e-16
77959,0,2.22044604925031e-16
44174,0,2.22044604925031e-16
38354,0,2.22044604925031e-16
4328,0,2.22044604925031e-16
39359,0,2.22044604925031e-16
81142,0,2.22044604925031e-16
1983,0,2.22044604925031e-16
89060,0,2.22044604925031e-16
121465,0,2.22044604925031e-16
29624,0,2.22044604925031e-16
63516,0,2.22044604925031e-16
62901,0,2.22044604925031e-16
149499,0,2.22044604925031e-16
149907,0,2.22044604925031e-16
62813,0,2.22044604925031e-16
23130,0,2.22044604925031e-16
140517,0,1
20780,0,1
146961,0,1
43253,0,2.22044604925031e-16
88209,0,2.22044604925031e-16
43946,0,2.22044604925031e-16
116916,0,2.22044604925031e-16
120982,0,2.22044604925031e-16
117342,0,2.22044604925031e-16
121153,0,2.22044604925031e-16
31309,0,2.22044604925031e-16
74641,0,2.22044604925031e-16
18390,0,2.22044604925031e-16
120349,0,2.22044604925031e-16
114013,0,2.22044604925031e-16
11080,0,2.22044604925031e-16
64795,0,2.22044604925031e-16
90484,0,2.22044604925031e-16
42124,0,1
1601,0,2.22044604925031e-16
234,0,2.22044604925031e-16
16589,0,2.22044604925031e-16
55227,0,2.22044604925031e-16
41225,0,2.22044604925031e-16
13139,0,2.22044604925031e-16
101510,0,2.22044604925031e-16
107511,0,2.22044604925031e-16
111494,0,2.22044604925031e-16
83285,0,2.22044604925031e-16
86876,0,2.22044604925031e-16
151271,0,2.22044604925031e-16
120941,0,2.22044604925031e-16
84781,0,2.22044604925031e-16
129054,0,2.22044604925031e-16
115316,0,2.22044604925031e-16
53578,0,2.22044604925031e-16
75359,0,1
128195,0,2.22044604925031e-16
98118,0,1
14348,1,2.22044604925031e-16
46181,0,2.22044604925031e-16
130303,0,2.22044604925031e-16
141265,0,2.22044604925031e-16
110552,0,2.22044604925031e-16
45950,0,2.22044604925031e-16
17296,0,2.22044604925031e-16
89641,0,2.22044604925031e-16
77450,0,2.22044604925031e-16
66332,0,2.22044604925031e-16
130321,0,2.22044604925031e-16
46132,1,1
12543,0,2.22044604925031e-16
108711,0,2.22044604925031e-16
94560,0,2.22044604925031e-16
6273,0,2.22044604925031e-16
39701,0,1
100848,0,2.22044604925031e-16
6531,0,1
15874,0,2.22044604925031e-16
107902,0,2.22044604925031e-16
65681,0,2.22044604925031e-16
13086,1,2.22044604925031e-16
129148,0,2.22044604925031e-16
127357,0,2.22044604925031e-16
4957,0,1
142725,0,2.22044604925031e-16
111498,0,2.22044604925031e-16
907,0,2.22044604925031e-16
84165,0,2.22044604925031e-16
94756,0,2.22044604925031e-16
58468,0,2.22044604925031e-16
59636,0,2.22044604925031e-16
58636,0,1
96921,0,2.22044604925031e-16
58797,0,2.22044604925031e-16
112814,0,2.22044604925031e-16
11502,0,2.22044604925031e-16
67191,0,2.22044604925031e-16
41802,0,2.22044604925031e-16
97321,0,2.22044604925031e-16
83304,0,2.22044604925031e-16
135756,0,2.22044604925031e-16
58496,0,2.22044604925031e-16
57276,0,1
3567,1,2.22044604925031e-16
16606,0,2.22044604925031e-16
88856,0,2.22044604925031e-16
26219,0,2.22044604925031e-16
94450,0,2.22044604925031e-16
60764,0,2.22044604925031e-16
130377,0,2.22044604925031e-16
16399,0,2.22044604925031e-16
51475,0,2.22044604925031e-16
39640,1,2.22044604925031e-16
39298,0,2.22044604925031e-16
86818,0,2.22044604925031e-16
42512,0,2.22044604925031e-16
32366,0,2.22044604925031e-16
2148,0,2.22044604925031e-16
90790,0,2.22044604925031e-16
49621,0,2.22044604925031e-16
52899,0,2.22044604925031e-16
34292,0,1
97368,0,2.22044604925031e-16
21448,0,2.22044604925031e-16
133718,0,2.22044604925031e-16
80315,0,2.22044604925031e-16
128033,0,2.22044604925031e-16
95985,0,2.22044604925031e-16
37830,0,2.22044604925031e-16
150729,0,2.22044604925031e-16
108380,0,2.22044604925031e-16
70480,0,2.22044604925031e-16
76892,0,2.22044604925031e-16
22825,0,2.22044604925031e-16
12128,0,2.22044604925031e-16
145823,1,2.22044604925031e-16
68050,0,2.22044604925031e-16
54522,0,2.22044604925031e-16
52822,1,2.22044604925031e-16
135748,0,2.22044604925031e-16
48656,0,2.22044604925031e-16
114519,0,2.22044604925031e-16
17937,0,2.22044604925031e-16
17662,0,2.22044604925031e-16
41102,0,2.22044604925031e-16
9888,0,2.22044604925031e-16
137568,0,2.22044604925031e-16
3630,0,2.22044604925031e-16
134932,0,1
97912,0,2.22044604925031e-16
92582,0,2.22044604925031e-16
59983,0,2.22044604925031e-16
117858,0,2.22044604925031e-16
43989,0,2.22044604925031e-16
98997,0,2.22044604925031e-16
130713,0,2.22044604925031e-16
40732,0,1
16136,0,2.22044604925031e-16
117704,0,2.22044604925031e-16
51333,0,2.22044604925031e-16
57399,0,2.22044604925031e-16
37932,0,2.22044604925031e-16
95687,0,2.22044604925031e-16
98645,0,1
24552,0,2.22044604925031e-16
91354,0,2.22044604925031e-16
50233,0,2.22044604925031e-16
56936,0,2.22044604925031e-16
66675,0,2.22044604925031e-16
98200,0,2.22044604925031e-16
45642,0,2.22044604925031e-16
41944,0,2.22044604925031e-16
9539,0,2.22044604925031e-16
73797,0,2.22044604925031e-16
81027,0,2.22044604925031e-16
87870,0,2.22044604925031e-16
93968,0,2.22044604925031e-16
54499,0,2.22044604925031e-16
16312,0,2.22044604925031e-16
67048,0,2.22044604925031e-16
77438,0,1
74570,0,2.22044604925031e-16
2840,1,2.22044604925031e-16
130451,0,2.22044604925031e-16
38496,0,2.22044604925031e-16
83717,1,2.22044604925031e-16
60578,0,2.22044604925031e-16
113194,0,2.22044604925031e-16
81781,0,2.22044604925031e-16
145439,0,2.22044604925031e-16
59089,0,2.22044604925031e-16
126238,0,2.22044604925031e-16
63769,0,2.22044604925031e-16
104978,0,2.22044604925031e-16
70642,0,1
31442,0,2.22044604925031e-16
89251,0,2.22044604925031e-16
138288,0,2.22044604925031e-16
70567,0,2.22044604925031e-16
96998,0,2.22044604925031e-16
82199,0,2.22044604925031e-16
93947,0,2.22044604925031e-16
47133,0,2.22044604925031e-16
4476,0,2.22044604925031e-16
128203,0,2.22044604925031e-16
58810,0,2.22044604925031e-16
98722,0,2.22044604925031e-16
114477,0,2.22044604925031e-16
124777,0,2.22044604925031e-16
136339,1,2.22044604925031e-16
82558,0,2.22044604925031e-16
64624,0,2.22044604925031e-16
143694,0,2.22044604925031e-16
37499,0,2.22044604925031e-16
88078,0,1
125462,0,2.22044604925031e-16
124206,0,2.22044604925031e-16
92151,0,2.22044604925031e-16
91683,0,2.22044604925031e-16
62252,0,2.22044604925031e-16
94695,0,2.22044604925031e-16
72995,0,2.22044604925031e-16
145814,0,1
127036,0,2.22044604925031e-16
59021,0,2.22044604925031e-16
99019,0,2.22044604925031e-16
59743,0,2.22044604925031e-16
83913,0,1
6226,0,2.22044604925031e-16
31911,0,2.22044604925031e-16
89522,0,2.22044604925031e-16
142488,0,2.22044604925031e-16
122007,1,2.22044604925031e-16
106773,0,2.22044604925031e-16
36691,0,1
56462,0,2.22044604925031e-16
22555,0,2.22044604925031e-16
137289,0,2.22044604925031e-16
124347,0,2.22044604925031e-16
43572,0,1
126630,0,2.22044604925031e-16
27136,0,2.22044604925031e-16
50889,0,2.22044604925031e-16
40473,0,1
81823,0,2.22044604925031e-16
136287,0,2.22044604925031e-16
119274,0,2.22044604925031e-16
133488,0,2.22044604925031e-16
110280,0,1
62251,0,2.22044604925031e-16
133655,0,1
99158,0,2.22044604925031e-16
18697,0,2.22044604925031e-16
25765,1,2.22044604925031e-16
12114,0,2.22044604925031e-16
115720,0,2.22044604925031e-16
114028,0,2.22044604925031e-16
23630,0,2.22044604925031e-16
95723,0,2.22044604925031e-16
32846,0,2.22044604925031e-16
122590,0,2.22044604925031e-16
2098,0,2.22044604925031e-16
113562,0,2.22044604925031e-16
106078,0,2.22044604925031e-16
6986,0,2.22044604925031e-16
24922,0,2.22044604925031e-16
3861,0,2.22044604925031e-16
79279,0,2.22044604925031e-16
74350,0,2.22044604925031e-16
126245,0,2.22044604925031e-16
2699,0,2.22044604925031e-16
116837,0,2.22044604925031e-16
72016,0,2.22044604925031e-16
93870,0,1
4257,0,2.22044604925031e-16
113683,0,2.22044604925031e-16
149662,0,2.22044604925031e-16
100916,0,1
132823,0,2.22044604925031e-16
44473,0,2.22044604925031e-16
84914,0,2.22044604925031e-16
17860,0,2.22044604925031e-16
112883,0,2.22044604925031e-16
125883,0,2.22044604925031e-16
93636,0,2.22044604925031e-16
121219,0,2.22044604925031e-16
96612,0,2.22044604925031e-16
70462,0,2.22044604925031e-16
18780,0,2.22044604925031e-16
50589,0,2.22044604925031e-16
89810,0,2.22044604925031e-16
107744,0,2.22044604925031e-16
149703,0,2.22044604925031e-16
83020,0,2.22044604925031e-16
50807,0,2.22044604925031e-16
79675,0,2.22044604925031e-16
44719,0,1
148750,0,2.22044604925031e-16
114839,0,2.22044604925031e-16
67369,0,2.22044604925031e-16
143813,0,2.22044604925031e-16
102458,0,2.22044604925031e-16
110224,0,1
11702,0,2.22044604925031e-16
142769,0,2.22044604925031e-16
9500,0,2.22044604925031e-16
148774,0,2.22044604925031e-16
2309,0,2.22044604925031e-16
52042,0,1
85082,0,2.22044604925031e-16
65336,0,2.22044604925031e-16
150996,0,2.22044604925031e-16
45095,0,2.22044604925031e-16
49047,0,2.22044604925031e-16
11797,0,2.22044604925031e-16
62156,0,2.22044604925031e-16
61560,0,2.22044604925031e-16
110463,1,2.22044604925031e-16
67918,0,2.22044604925031e-16
104203,0,2.22044604925031e-16
76180,0,2.22044604925031e-16
19721,0,2.22044604925031e-16
107347,0,2.22044604925031e-16
87114,0,2.22044604925031e-16
92797,0,2.22044604925031e-16
107865,0,2.22044604925031e-16
127261,0,2.22044604925031e-16
24292,0,2.22044604925031e-16
101084,0,2.22044604925031e-16
149748,0,1
8495,0,2.22044604925031e-16
126731,0,2.22044604925031e-16
21926,0,2.22044604925031e-16
77427,0,2.22044604925031e-16
52154,0,2.22044604925031e-16
68090,0,1
126963,0,1
132787,0,2.22044604925031e-16
35104,0,2.22044604925031e-16
17844,0,2.22044604925031e-16
129251,1,2.22044604925031e-16
143484,0,2.22044604925031e-16
129278,0,2.22044604925031e-16
146861,0,2.22044604925031e-16
76095,0,2.22044604925031e-16
116010,0,2.22044604925031e-16
17025,0,2.22044604925031e-16
10366,0,2.22044604925031e-16
147302,0,1
51571,1,1
55885,0,2.22044604925031e-16
20905,0,2.22044604925031e-16
134625,0,2.22044604925031e-16
67010,0,2.22044604925031e-16
32631,1,2.22044604925031e-16
62368,0,2.22044604925031e-16
40461,0,2.22044604925031e-16
6373,1,2.22044604925031e-16
9514,0,2.22044604925031e-16
38745,0,2.22044604925031e-16
112031,0,2.22044604925031e-16
64617,0,2.22044604925031e-16
48844,0,2.22044604925031e-16
35836,0,2.22044604925031e-16
3925,0,1
55263,0,2.22044604925031e-16
60870,0,2.22044604925031e-16
102308,0,2.22044604925031e-16
28116,0,2.22044604925031e-16
8626,0,2.22044604925031e-16
146778,0,2.22044604925031e-16
74732,0,2.22044604925031e-16
96836,0,2.22044604925031e-16
94199,0,2.22044604925031e-16
16907,0,2.22044604925031e-16
131610,0,2.22044604925031e-16
447,0,2.22044604925031e-16
13820,0,2.22044604925031e-16
150120,0,2.22044604925031e-16
67284,0,2.22044604925031e-16
83847,0,2.22044604925031e-16
151275,0,2.22044604925031e-16
47465,0,2.22044604925031e-16
